FASC25V,ICOM - Antennas - FASC25V,136-150MHz antenna for LM portables,$13.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC26US,ICOM - Antennas - FASC26US,400-450MHz stubby antenna for LM portables,$14.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3031S - F4031S Series (Discontinued)']",Antennas,icom
FASC26VS,ICOM - Antennas - FASC26VS,136-144MHz stubby antenna for LM portables,$14.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series']",Antennas,icom
FASC27VS,ICOM - Antennas - FASC27VS,142-150MHz stubby antenna for LM portables,$14.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series']",Antennas,icom
FASC28V,ICOM - Antennas - FASC28V,142-162MHz antenna for LM portables,$13.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series']",Antennas,icom
FASC29V,ICOM - Antennas - FASC29V,160-174MHz antenna for LM portables,$13.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series']",Antennas,icom
FASC55V,ICOM - Antennas - FASC55V,146-174MHz standard antenna for LM portables,$13.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC56VS,ICOM - Antennas - FASC56VS,150-160MHz stubby antenna for LM portables,$14.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC57U,ICOM - Antennas - FASC57U,430-470MHz standard antenna for LM radios (red ring),$13.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3201DEX - F4201DEX Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC57VS,ICOM - Antennas - FASC57VS,160-174MHz stubby antenna for LM portables,$14.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC61UC,ICOM - Antennas - FASC61UC,380-520MHz cut antenna for the specific frequency desired,$16.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC61VC,ICOM - Antennas - FASC61VC,136-174MHz cut antenna for the specific frequency desired,$16.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FASC62V,ICOM - Antennas - FASC62V,"150-160MHz high gain antenna for LM portables (10"")",$55.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Antennas,icom
FASC63V,ICOM - Antennas - FASC63V,"155-165MHz high gain antenna for LM portables (9.5"")",$55.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Antennas,icom
FASC72U,ICOM - Antennas - FASC72U,470-512MHz antenna for LM portables,$13.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Antennas,icom
FASC73US,ICOM - Antennas - FASC73US,450-470MHz stubby antenna for LM portable radios,$14.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Antennas,icom
FR5000 01 2CH KIT,ICOM - Configurations - FR5000 01 2CH KIT,"136-174MHz 2 channel conventional system (2 repeaters, 2 external power supplies)","$3,130.00",['FR5000 - FR6000 Series'],Configurations,icom
FR5000 01 UR KIT,ICOM - Configurations - FR5000 01 UR KIT,"136-174MHz, 2 channel analog/digital repeater (FR5000 + URFR5000 installed)","$2,695.00",['FR5000 - FR6000 Series'],Configurations,icom
FR5000 14,ICOM - Configurations - FR5000 14,136-174MHz analog/digital IDAS repeater (power supply not included),"$2,165.00",['FR5000 - FR6000 Series'],Configurations,icom
FR5200H 51,ICOM - Configurations - FR5200H 51,"136-174MHz 50W analog, IDAS repeater 100% duty cycle","$3,780.00",['FR5200H - FR6200H Series'],Configurations,icom
FR6000 01 2CH KIT,ICOM - Configurations - FR6000 01 2CH KIT,"400-470MHz 2 channel conventional system (2 repeaters, 2 external power supplies)","$3,130.00",['FR5000 - FR6000 Series'],Configurations,icom
FR6000 01 UR KIT,ICOM - Configurations - FR6000 01 UR KIT,"400-470MHz, 2 channel analog/digital repeater (FR6000+URFR6000 installed)","$2,695.00",['FR5000 - FR6000 Series'],Configurations,icom
FR6000 11 2CH KIT,ICOM - Configurations - FR6000 11 2CH KIT,"450-512MHz 2 channel conventional system (2 repeaters, 2 external power supplies)","$3,130.00",['FR5000 - FR6000 Series'],Configurations,icom
FR6000 11 UR KIT,ICOM - Configurations - FR6000 11 UR KIT,"450-512MHz, 2 channel analog/digital repeater (FR6000 + URFR6000 installed)","$2,695.00",['FR5000 - FR6000 Series'],Configurations,icom
FR6000 14,ICOM - Configurations - FR6000 14,400-470MHz analog/digital IDAS repeater (power supply not included),"$2,165.00",['FR5000 - FR6000 Series'],Configurations,icom
FR6000 19,ICOM - Configurations - FR6000 19,450-512MHz analog/digital IDAS repeater (power supply not included),"$2,165.00",['FR5000 - FR6000 Series'],Configurations,icom
FR6200H 51,ICOM - Configurations - FR6200H 51,"400-470MHz 50W analog, IDAS repeater 100% duty cycle","$3,780.00",['FR5200H - FR6200H Series'],Configurations,icom
FR6200H 61,ICOM - Configurations - FR6200H 61,"450-512MHz 50W analog, IDAS repeater 100% duty cycle","$3,780.00",['FR5200H - FR6200H Series'],Configurations,icom
FR9010 11,ICOM - Configurations - FR9010 11,146-174MHz 110W P25 repeater,"$8,700.00",['FR9010 - FR9020 Series'],Configurations,icom
FR9020 11,ICOM - Configurations - FR9020 11,440-475MHz 100W P25 repeater,"$8,700.00",['FR9010 - FR9020 Series'],Configurations,icom
GAL 06026,ICOM - Antennas - GAL 06026,136-174MHz short helical broadband antenna for F9011,$100.00,['F9011 - F9021 Series'],Antennas,icom
HM-9000,ICOM - Microphones - HM-9000,Speaker microphone for the FR9010/9020 repeaters,$80.00,['FR9010 - FR9020 Series'],Microphones,icom
HM-HD7I6WP,ICOM - Microphones - HM-HD7I6WP,"Large waterproof, high gain speaker microphone with 3.5mm accessory jack (14-pin connector)",$120.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series']",Microphones,icom
HM-HD7I7WP,ICOM - Microphones - HM-HD7I7WP,Large waterproof speaker microphone with 3.5mm accessory jack (right angle 2-pin screw down connector),$110.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Microphones,icom
HM128L,ICOM - Wire Kits - HM128L,Earphone/mic with 2-pin right angle connector,$28.50,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3210D - F4210D Series', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Wire Kits,icom
HM131SC,ICOM - Microphones - HM131SC,Lightweight speaker microphone with earphone jack (9-pin),$79.00,"['F3161 - F4161 / F3161D - F4161D Series', 'F50V/F60V Series (Discontinued)', 'F30G - F40G Series (Discontinued)']",Microphones,icom
HM138,ICOM - Microphones - HM138,Waterproof 9-pin marine style speaker mic (IS approved for F50/F60/M88/F70/F80),$130.00,"['F70/F80 - F70D/F80D Series', 'F50V/F60V Series (Discontinued)']",Microphones,icom
HM148G,ICOM - Microphones - HM148G,Self grounding microphone for mobile radios,$67.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Microphones,icom
HM148T,ICOM - Microphones - HM148T,DMTF mobile microphone,$110.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Microphones,icom
HM152,ICOM - Microphones - HM152,Standard microphone for low/mid range mobile radios,$44.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'X-BAND REPEATER', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series']",Microphones,icom
HM152T,ICOM - Microphones - HM152T,DTMF modular microphone for LM mobile radios,$90.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'X-BAND REPEATER', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Microphones,icom
HM153LA,ICOM - Wire Kits - HM153LA,Covert durable microphone with earphone combination (right angle 2-pin screw down connector),$125.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Wire Kits,icom
HM158LA,ICOM - Microphones - HM158LA,"Compact speaker microphone with revolving clip and earphone jack (right angle 2-pin screw down connector, stereo mic/mono speaker)",$47.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Microphones,icom
HM159LA,ICOM - Microphones - HM159LA,"Large speaker microphone with earphone jack and metal alligator clip (right angle 2-pin screw down connector, stereo mic/mono speaker)",$77.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Microphones,icom
HM159SC LG,ICOM - Microphones - HM159SC LG,"Large speaker microphone with earphone jack and metal alligator clip (9-pin, stereo mic/mono speaker)",$92.00,['F3161 - F4161 / F3161D - F4161D Series'],Microphones,icom
HM163MC,ICOM - Microphones - HM163MC,Lapel mic with 2.5mm earphone jack,$200.00,['F52D/F62D Series'],Microphones,icom
HM166LA,ICOM - Wire Kits - HM166LA,Earphone microphone with 2-pin right angle connector,$53.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Wire Kits,icom
HM168LWP,ICOM - Microphones - HM168LWP,Waterproof speaker microphone,$140.00,['F1000D - F2000D Series'],Microphones,icom
HM169,ICOM - Microphones - HM169,Waterproof speaker mic (9-pin),$105.00,"['F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F50V/F60V Series (Discontinued)']",Microphones,icom
HM169 IS,ICOM - Microphones - HM169 IS,Intrinscially safe waterproof speaker mic (9-pin),$145.00,['F3161 - F4161 / F3161D - F4161D Series'],Microphones,icom
HM171GP,ICOM - Microphones - HM171GP,GPS speaker microphone for F3101D/4101D series,$360.00,['F3210D - F4210D Series'],Microphones,icom
HM184H,ICOM - Microphones - HM184H,14-pin loud waterproof speaker mic (no accessory jack),$118.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series']",Microphones,icom
HM184H UL,ICOM - Microphones - HM184H UL,14-pin nonincendive approved waterproof speaker mic (no accessory jack),$150.00,['F3261D - F4261D Series'],Microphones,icom
HM192,ICOM - Microphones - HM192,Remote control microphone for F8101 (requires separation cable),$640.00,['F8101'],Microphones,icom
HM193,ICOM - Microphones - HM193,Hand microphone for the F8101,$85.00,['F8101'],Microphones,icom
HM203EX,ICOM - Microphones - HM203EX,Blue speaker microphone for F3201DEX/4201DEX,$210.00,['F3201DEX - F4201DEX Series'],Microphones,icom
HM211,ICOM - Microphones - HM211,Noise cancelling mobile hand microphone,$145.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Microphones,icom
HM216,ICOM - Microphones - HM216,Standard microphone for A120,$47.00,['X-BAND REPEATER'],Microphones,icom
HM217,ICOM - Microphones - HM217,Microphone with built-in speaker and front panel includes up/down buttons and two programmable buttons (P1/P2),$100.00,['X-BAND REPEATER'],Microphones,icom
HM218,ICOM - Remote Mounting - HM218,"Secondary remote control microphone, COMMANDMIC, for the F5400D/F6400D. Requires RMK5 + OPC2373 or OPC2374.",$500.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
HM220,ICOM - Microphones - HM220,Heavy duty microphone (IP54) for the F5400 series,$100.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Microphones,icom
HM220T,ICOM - Microphones - HM220T,Heavy duty microphone with DTMF keypad (IP54) for the F5400 series,$160.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Microphones,icom
HM221,ICOM - Microphones - HM221,Microphone (IP55) for the F5400 series,$100.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Microphones,icom
HM221T,ICOM - Microphones - HM221T,Microphone with DTMF keypad (IP55) for the F5400 series,$160.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Microphones,icom
HM222,ICOM - Microphones - HM222,IP68 waterproof speaker microphone w/3.5mm accessory jack (14-pin connector),$145.00,"['F52D/F62D Series', 'F3400D - F4400D Series', 'F7010 - F7020 Series']",Microphones,icom
HM233GP,ICOM - Microphones - HM233GP,GPS microphone IP67,$285.00,['F52D/F62D Series'],Microphones,icom
HS94,ICOM - Headsets - HS94,Earpiece headset; use with VS/OPC2004/OPC2006/OPC1392,$25.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F70/F80 - F70D/F80D Series', 'F7010 - F7020 Series', 'F50V/F60V Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Headsets,icom
HS94LWP,ICOM - Headsets - HS94LWP,Earhook headset with boom microphone with 2-pin screw down connector for hands-free operation.,$60.00,"['F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series']",Headsets,icom
HS95,ICOM - Headsets - HS95,Headset with boom mic; use with VS/OPC2004/OPC2006/OPC1392,$215.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F70/F80 - F70D/F80D Series', 'F7010 - F7020 Series', 'F50V/F60V Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Headsets,icom
HS95LWP,ICOM - Headsets - HS95LWP,Behind-the-head type with boom microphone with 2-pin screw down connector,$290.00,"['F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series']",Headsets,icom
HS97,ICOM - Headsets - HS97,Earphone with throat mic headset; use with VS/OPC2004/OPC2006/OPC1392,$42.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F70/F80 - F70D/F80D Series', 'F7010 - F7020 Series', 'F50V/F60V Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Headsets,icom
IA-10301,ICOM - GPS - IA-10301,GPS receiver for IDAS mobiles that connects to the DB-25 accessory connector.,$110.00,"['F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series']",GPS,icom
IA-10401,ICOM - Miscellaneous - IA-10401,Split dispatch dongle,$100.00,['F5061 - F6061 & F5061D - F6061D Series'],Miscellaneous,icom
IA-BC171,ICOM - Chargers - IA-BC171,Heavy duty vehicular charger for the F3161/F4161 series,$375.00,['F3161 - F4161 / F3161D - F4161D Series'],Chargers,icom
IA-DH1095,ICOM - Remote Mounting - IA-DH1095,"Remote mounting kit for the F9511/F9521 dual head kit. Dual head, external speaker, speaker microphone, and separation cables are required.","$1,015.00",['F9511 - F9521 Series'],Remote Mounting,icom
IA-TC100A,ICOM - Chargers - IA-TC100A,Travel charger piece the BC‐160/BC‐171 fits into. Req CP1/CP17L or OPC515L,$0.00,"['F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series']",Chargers,icom
IAHM600,ICOM - Microphones - IAHM600,"Wireless speaker microphone, which includes charger and charging cable",$215.00,"['F52D/F62D Series', 'F3400D - F4400D Series', 'F7010 - F7020 Series']",Microphones,icom
IAOPC054,ICOM - Cables - IAOPC054,Cable to wire the F5400/F6400 to an external speaker,$30.00,['F5400D - F6400D Series'],Cables,icom
IAOPC1003,ICOM - Cables - IAOPC1003,USB to micro-USB 3ft cable,$12.00,"['F3400D - F4400D Series', 'F7010 - F7020 Series', 'F5400D - F6400D Series', 'F7510 - F7520 Series']",Cables,icom
IAPS12,ICOM - Power Supplies - IAPS12,Power supply with cover for control station (120VAC; 12A),$215.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Power Supplies,icom
IAPS12E,ICOM - Power Supplies - IAPS12E,Power supply with cover for control station (220VAC; 12A),$245.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Power Supplies,icom
IAS 120DU1 PS,ICOM - Configurations - IAS 120DU1 PS,440-470MHz 120W public safety repeater (8RU) with 50Amp power supply and smart charging external battery. Cabinet/rack sold seperately.,"$6,795.00",['IAS 120D - 150D Series'],Configurations,icom
IAS 120DU2 PS,ICOM - Configurations - IAS 120DU2 PS,470-490MHz 120W public safety repeater (8RU) with 50Amp power supply and smart charging external battery. Cabinet/rack sold seperately.,"$6,795.00",['IAS 120D - 150D Series'],Configurations,icom
IAS 150DV PS,ICOM - Configurations - IAS 150DV PS,136-174MHz 150W public safety repeater (8RU) with 50Amp power supply and smart charging external battery. Cabinet/rack sold seperately.,"$6,665.00",['IAS 120D - 150D Series'],Configurations,icom
IAS ANTRLY-D,ICOM - Antenna Switches - IAS ANTRLY-D,1RU dual antenna switch for FR9010/9020,$945.00,"['FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Antenna Switches,icom
IAS ANTRLY-S,ICOM - Antenna Switches - IAS ANTRLY-S,1RU single antenna switch for FR9010/9020,$500.00,"['FR9010 - FR9020 Series', 'RF Technologies - Eclipse2 Series']",Antenna Switches,icom
IAS BC-RHADPTR,ICOM - RedHawk - IAS BC-RHADPTR,100-240V charger adapter for use with the IAS OPC-RHUSB,$70.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",RedHawk,icom
